url,page_type,cluster,service,geo,s1_volume,s2_gsc,s3_ads,s4_competitors,s4_which,s5_job_history,signals_met,decision,blocked_by
/locations/everson/moss-removal/,T4 city x service,moss removal Everson WA,moss-removal,everson,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/everson/pressure-washing/,T4 city x service,pressure washing Everson WA,pressure-washing,everson,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/everson/house-washing/,T4 city x service,house washing Everson WA,house-washing,everson,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,2,mtbakerwindows.com|pnwwash.com,ATTESTED territory-wide (2026-09-12),2,PAGE,
/locations/everson/solar-panel-cleaning/,T4 city x service,solar panel cleaning Everson WA,solar-panel-cleaning,everson,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/nooksack/,T4 city,Nooksack WA exterior cleaning,,nooksack,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/nooksack/window-cleaning/,T4 city x service,window cleaning Nooksack WA,window-cleaning,nooksack,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/nooksack/gutter-cleaning/,T4 city x service,gutter cleaning Nooksack WA,gutter-cleaning,nooksack,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/nooksack/roof-cleaning/,T4 city x service,roof cleaning Nooksack WA,roof-cleaning,nooksack,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/nooksack/moss-removal/,T4 city x service,moss removal Nooksack WA,moss-removal,nooksack,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/nooksack/pressure-washing/,T4 city x service,pressure washing Nooksack WA,pressure-washing,nooksack,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/nooksack/house-washing/,T4 city x service,house washing Nooksack WA,house-washing,nooksack,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/nooksack/solar-panel-cleaning/,T4 city x service,solar panel cleaning Nooksack WA,solar-panel-cleaning,nooksack,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/sumas/,T4 city,Sumas WA exterior cleaning,,sumas,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sumas/window-cleaning/,T4 city x service,window cleaning Sumas WA,window-cleaning,sumas,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sumas/gutter-cleaning/,T4 city x service,gutter cleaning Sumas WA,gutter-cleaning,sumas,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sumas/roof-cleaning/,T4 city x service,roof cleaning Sumas WA,roof-cleaning,sumas,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sumas/moss-removal/,T4 city x service,moss removal Sumas WA,moss-removal,sumas,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sumas/pressure-washing/,T4 city x service,pressure washing Sumas WA,pressure-washing,sumas,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sumas/house-washing/,T4 city x service,house washing Sumas WA,house-washing,sumas,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sumas/solar-panel-cleaning/,T4 city x service,solar panel cleaning Sumas WA,solar-panel-cleaning,sumas,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/deming/,T4 city,Deming WA exterior cleaning,,deming,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/deming/window-cleaning/,T4 city x service,window cleaning Deming WA,window-cleaning,deming,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/deming/gutter-cleaning/,T4 city x service,gutter cleaning Deming WA,gutter-cleaning,deming,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/deming/roof-cleaning/,T4 city x service,roof cleaning Deming WA,roof-cleaning,deming,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/deming/moss-removal/,T4 city x service,moss removal Deming WA,moss-removal,deming,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/deming/pressure-washing/,T4 city x service,pressure washing Deming WA,pressure-washing,deming,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/deming/house-washing/,T4 city x service,house washing Deming WA,house-washing,deming,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/deming/solar-panel-cleaning/,T4 city x service,solar panel cleaning Deming WA,solar-panel-cleaning,deming,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/acme/,T4 city,Acme WA exterior cleaning,,acme,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/acme/window-cleaning/,T4 city x service,window cleaning Acme WA,window-cleaning,acme,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/acme/gutter-cleaning/,T4 city x service,gutter cleaning Acme WA,gutter-cleaning,acme,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/acme/roof-cleaning/,T4 city x service,roof cleaning Acme WA,roof-cleaning,acme,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/acme/moss-removal/,T4 city x service,moss removal Acme WA,moss-removal,acme,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/acme/pressure-washing/,T4 city x service,pressure washing Acme WA,pressure-washing,acme,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/acme/house-washing/,T4 city x service,house washing Acme WA,house-washing,acme,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/acme/solar-panel-cleaning/,T4 city x service,solar panel cleaning Acme WA,solar-panel-cleaning,acme,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/maple-falls/,T4 city,Maple Falls WA exterior cleaning,,maple-falls,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/maple-falls/window-cleaning/,T4 city x service,window cleaning Maple Falls WA,window-cleaning,maple-falls,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/maple-falls/gutter-cleaning/,T4 city x service,gutter cleaning Maple Falls WA,gutter-cleaning,maple-falls,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/maple-falls/roof-cleaning/,T4 city x service,roof cleaning Maple Falls WA,roof-cleaning,maple-falls,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/maple-falls/moss-removal/,T4 city x service,moss removal Maple Falls WA,moss-removal,maple-falls,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/maple-falls/pressure-washing/,T4 city x service,pressure washing Maple Falls WA,pressure-washing,maple-falls,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/maple-falls/house-washing/,T4 city x service,house washing Maple Falls WA,house-washing,maple-falls,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/maple-falls/solar-panel-cleaning/,T4 city x service,solar panel cleaning Maple Falls WA,solar-panel-cleaning,maple-falls,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/glacier/,T4 city,Glacier WA exterior cleaning,,glacier,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/glacier/window-cleaning/,T4 city x service,window cleaning Glacier WA,window-cleaning,glacier,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/glacier/gutter-cleaning/,T4 city x service,gutter cleaning Glacier WA,gutter-cleaning,glacier,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/glacier/roof-cleaning/,T4 city x service,roof cleaning Glacier WA,roof-cleaning,glacier,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/glacier/moss-removal/,T4 city x service,moss removal Glacier WA,moss-removal,glacier,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/glacier/pressure-washing/,T4 city x service,pressure washing Glacier WA,pressure-washing,glacier,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/glacier/house-washing/,T4 city x service,house washing Glacier WA,house-washing,glacier,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/glacier/solar-panel-cleaning/,T4 city x service,solar panel cleaning Glacier WA,solar-panel-cleaning,glacier,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sudden-valley/,T4 city,Sudden Valley WA exterior cleaning,,sudden-valley,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,2,mtbakerwindows.com|pnwwash.com,ATTESTED territory-wide (2026-09-12),2,PAGE,
/locations/sudden-valley/window-cleaning/,T4 city x service,window cleaning Sudden Valley WA,window-cleaning,sudden-valley,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,2,mtbakerwindows.com|pnwwash.com,ATTESTED territory-wide (2026-09-12),2,PAGE,
/locations/sudden-valley/gutter-cleaning/,T4 city x service,gutter cleaning Sudden Valley WA,gutter-cleaning,sudden-valley,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,2,mtbakerwindows.com|pnwwash.com,ATTESTED territory-wide (2026-09-12),2,PAGE,
/locations/sudden-valley/roof-cleaning/,T4 city x service,roof cleaning Sudden Valley WA,roof-cleaning,sudden-valley,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,2,mtbakerwindows.com|pnwwash.com,ATTESTED territory-wide (2026-09-12),2,PAGE,
/locations/sudden-valley/moss-removal/,T4 city x service,moss removal Sudden Valley WA,moss-removal,sudden-valley,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sudden-valley/pressure-washing/,T4 city x service,pressure washing Sudden Valley WA,pressure-washing,sudden-valley,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/sudden-valley/house-washing/,T4 city x service,house washing Sudden Valley WA,house-washing,sudden-valley,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,2,mtbakerwindows.com|pnwwash.com,ATTESTED territory-wide (2026-09-12),2,PAGE,
/locations/sudden-valley/solar-panel-cleaning/,T4 city x service,solar panel cleaning Sudden Valley WA,solar-panel-cleaning,sudden-valley,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/kendall/,T4 city,Kendall WA exterior cleaning,,kendall,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/kendall/window-cleaning/,T4 city x service,window cleaning Kendall WA,window-cleaning,kendall,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/kendall/gutter-cleaning/,T4 city x service,gutter cleaning Kendall WA,gutter-cleaning,kendall,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/kendall/roof-cleaning/,T4 city x service,roof cleaning Kendall WA,roof-cleaning,kendall,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/kendall/moss-removal/,T4 city x service,moss removal Kendall WA,moss-removal,kendall,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/kendall/pressure-washing/,T4 city x service,pressure washing Kendall WA,pressure-washing,kendall,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/kendall/house-washing/,T4 city x service,house washing Kendall WA,house-washing,kendall,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/kendall/solar-panel-cleaning/,T4 city x service,solar panel cleaning Kendall WA,solar-panel-cleaning,kendall,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/van-zandt/,T4 city,Van Zandt WA exterior cleaning,,van-zandt,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/van-zandt/window-cleaning/,T4 city x service,window cleaning Van Zandt WA,window-cleaning,van-zandt,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/van-zandt/gutter-cleaning/,T4 city x service,gutter cleaning Van Zandt WA,gutter-cleaning,van-zandt,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/van-zandt/roof-cleaning/,T4 city x service,roof cleaning Van Zandt WA,roof-cleaning,van-zandt,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/van-zandt/moss-removal/,T4 city x service,moss removal Van Zandt WA,moss-removal,van-zandt,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/van-zandt/pressure-washing/,T4 city x service,pressure washing Van Zandt WA,pressure-washing,van-zandt,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/van-zandt/house-washing/,T4 city x service,house washing Van Zandt WA,house-washing,van-zandt,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/van-zandt/solar-panel-cleaning/,T4 city x service,solar panel cleaning Van Zandt WA,solar-panel-cleaning,van-zandt,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/la-conner/,T4 city,La Conner WA exterior cleaning,,la-conner,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/la-conner/window-cleaning/,T4 city x service,window cleaning La Conner WA,window-cleaning,la-conner,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/la-conner/gutter-cleaning/,T4 city x service,gutter cleaning La Conner WA,gutter-cleaning,la-conner,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/la-conner/roof-cleaning/,T4 city x service,roof cleaning La Conner WA,roof-cleaning,la-conner,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/la-conner/moss-removal/,T4 city x service,moss removal La Conner WA,moss-removal,la-conner,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/la-conner/pressure-washing/,T4 city x service,pressure washing La Conner WA,pressure-washing,la-conner,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/la-conner/house-washing/,T4 city x service,house washing La Conner WA,house-washing,la-conner,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/la-conner/solar-panel-cleaning/,T4 city x service,solar panel cleaning La Conner WA,solar-panel-cleaning,la-conner,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,1,mtbakerwindows.com,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met. One competitor only, so S4 does not fire. GSC (S2) is the next signal and the client has access."
/locations/lyman/,T4 city,Lyman WA exterior cleaning,,lyman,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lyman/window-cleaning/,T4 city x service,window cleaning Lyman WA,window-cleaning,lyman,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
/locations/lyman/gutter-cleaning/,T4 city x service,gutter cleaning Lyman WA,gutter-cleaning,lyman,UNMEASURED,"0 impressions over 16 months, threshold 53.5",UNMEASURED,0,,ATTESTED territory-wide (2026-09-12),1,MENTION,"S5 met, no competitor builds this tuple. Needs GSC impressions or metro volume, or it stays an areaServed mention."
